backup_path,compressed_path,orig_size,comp_size,orig_codec,comp_codec,orig_resolution,comp_resolution,orig_bitrate,comp_bitrate,duration,size_diff,compression_ratio,classification
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Jungleverse_Elite_Poker_Dojo/GTO_wizard_course/orig_video_dont_process/Gto_Wizzard_Module_video_3_How_to_recognize_the_spot_we_are_in.mkv,/home/brian/share/video_courses/Jungleverse_Elite_Poker_Dojo/GTO_wizard_course/orig_video_dont_process/Gto_Wizzard_Module_video_3_How_to_recognize_the_spot_we_are_in.mp4,123974982,99950283,h264,hevc,1920x1080,1920x1080,893540,583439,1109.966,24024699,0.8062133293957647,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Jungleverse_Elite_Poker_Dojo/GTO_wizard_course/orig_video_dont_process/Gto_Wizzard_Module_video_4_Become_a_Post_flop_Wizzard.mkv,/home/brian/share/video_courses/Jungleverse_Elite_Poker_Dojo/GTO_wizard_course/orig_video_dont_process/Gto_Wizzard_Module_video_4_Become_a_Post_flop_Wizzard.mp4,253232647,206301891,h264,hevc,1920x1080,1920x1080,1225591,861548,1652.966,46930756,0.8146733584473411,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Jungleverse_Elite_Poker_Dojo/GTO_wizard_course/orig_video_dont_process/Gto_Wizzard_Module_video_5_Navigate_Gto_Wizzard_features_sim_any_hand_build_any_drill.mkv,/home/brian/share/video_courses/Jungleverse_Elite_Poker_Dojo/GTO_wizard_course/orig_video_dont_process/Gto_Wizzard_Module_video_5_Navigate_Gto_Wizzard_features_sim_any_hand_build_any_drill.mp4,314424554,266673849,h264,hevc,1920x1080,1920x1080,1067036,768328,2357.366,47750705,0.8481330278041835,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Jungleverse_Elite_Poker_Dojo/GTO_wizard_course/orig_video_dont_process/Gto_Wizzard_module_conclusion_Conquer_the_Gto_Jungle.mkv,/home/brian/share/video_courses/Jungleverse_Elite_Poker_Dojo/GTO_wizard_course/orig_video_dont_process/Gto_Wizzard_module_conclusion_Conquer_the_Gto_Jungle.mp4,136205264,116173831,h264,hevc,1920x1080,1920x1080,937972,663015,1161.7,20031433,0.8529320203072328,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Live_Poker_Accelerator_course/Resources/orig_video_dont_process/Onboarding_Video.mkv,/home/brian/share/video_courses/Live_Poker_Accelerator_course/Resources/orig_video_dont_process/Onboarding_Video.mp4,194037067,42041320,h264,hevc,1280x720,1280x720,2663058,440348,582.9,151995747,0.216666437243148,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Live_Poker_Accelerator_course/Resources/orig_video_dont_process/Range_Exercise_1.mkv,/home/brian/share/video_courses/Live_Poker_Accelerator_course/Resources/orig_video_dont_process/Range_Exercise_1.mp4,172598524,16803854,h264,hevc,1280x720,1280x720,2663218,122769,518.466,155794670,0.09735803997953077,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Live_Poker_Accelerator_course/videos/Range_Exercise.mkv,/home/brian/share/video_courses/Live_Poker_Accelerator_course/videos/Range_Exercise.mp4,172598524,16803854,h264,hevc,1280x720,1280x720,2663218,122769,518.466,155794670,0.09735803997953077,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Live_Poker_Accelerator_course/videos/orig_video_dont_process/Onboarding_Video.mkv,/home/brian/share/video_courses/Live_Poker_Accelerator_course/videos/orig_video_dont_process/Onboarding_Video.mp4,194037067,42041320,h264,hevc,1280x720,1280x720,2663058,440348,582.9,151995747,0.216666437243148,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/Overnight_Monster_High_Stakes_Poker_Secrets_Revealed/04_Cbetting_IP_SRP/04_Distributing_Value_Hands_Across_the_Game_Tree.mp4,/home/brian/share/video_courses/Overnight_Monster/Overnight_Monster_High_Stakes_Poker_Secrets_Revealed/04_Cbetting_IP_SRP/04_Distributing_Value_Hands_Across_the_Game_Tree.mp4,55324090,78993760,h264,hevc,1920x1080,1920x1080,598941,915912,597.913832,-23669670,1.427836589811057,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/1_Hour_of_Coaching_Wolfgang_Poker.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/1_Hour_of_Coaching_Wolfgang_Poker.mp4,294850902,400160446,h264,hevc,1920x1080,1920x1080,592991,852280,3224.206803,-105309544,1.3571620208236637,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/2025_Small_Stakes_Live_Poker_Bible.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/2025_Small_Stakes_Live_Poker_Bible.mp4,160348594,189560884,h264,hevc,1920x1080,1920x1080,493812,612619,2014.238186,-29212290,1.1821798948857638,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/25_50_player_plays_50NL_Zone_Poker_on_Ignition_w_side_by_side_PioSolver_Analysis.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/25_50_player_plays_50NL_Zone_Poker_on_Ignition_w_side_by_side_PioSolver_Analysis.mp4,188183351,188334219,h264,hevc,1920x1080,1920x1080,589312,589305,2064.555828,-150868,1.0008017074794253,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/ACR_Pro_Jeff_Boski_versus_2_5_Wynn_Cash_PioSolver_Analysis.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/ACR_Pro_Jeff_Boski_versus_2_5_Wynn_Cash_PioSolver_Analysis.mp4,41534474,63089707,h264,hevc,1920x1080,1920x1080,316023,549562,738.858957,-21555233,1.5189720953249584,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Are_you_UNCOACHABLE_at_poker.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Are_you_UNCOACHABLE_at_poker.mp4,436107969,419360102,h264,hevc,1920x1080,1920x1080,3156324,3028316,1058.829932,16747867,0.9615969709556029,marginal
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Combine_Mass_Data_and_Solvers_to_Form_Exploitative_Poker_Voltron.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Combine_Mass_Data_and_Solvers_to_Form_Exploitative_Poker_Voltron.mp4,94862473,113197176,h264,hevc,1920x1080,1920x1080,559956,694624,1084.418322,-18334703,1.1932766711658467,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Crushing_25NL_and_50NL_Zone_90_Minutes_Live_Play_and_Explain.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Crushing_25NL_and_50NL_Zone_90_Minutes_Live_Play_and_Explain.mp4,717374719,1024574183,h264,hevc,1920x1080,1920x1080,866311,1302957,5675.746395,-307199464,1.4282273348414443,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/DOMINATING_50NL_ZOOM_with_HIGH_LEVEL_EXPLOITS_2_hour_of_liveplay_with_my_students.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/DOMINATING_50NL_ZOOM_with_HIGH_LEVEL_EXPLOITS_2_hour_of_liveplay_with_my_students.mp4,957032734,1557293624,h264,hevc,1920x1080,1920x1080,683899,1200124,9287.47102,-600260890,1.6272104063683992,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Destroy_the_Small_Blind_with_This_Solver_Big_Blind_Defense_Chart.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Destroy_the_Small_Blind_with_This_Solver_Big_Blind_Defense_Chart.mp4,73006754,80662921,h264,hevc,1920x1080,1920x1080,941005,1054371,542.325261,-7656167,1.1048692974351386,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Do_You_Fold_too_Much_Because_You_are_Too_Aggressive_200NL_Zone_Poker_PioSolver_Analysis.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Do_You_Fold_too_Much_Because_You_are_Too_Aggressive_200NL_Zone_Poker_PioSolver_Analysis.mp4,156492792,132441277,h264,hevc,1920x1080,1920x1080,614174,499079,1674.716009,24051515,0.8463091194641092,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Dominate_3_Way_Pots_With_This_One_Trick.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Dominate_3_Way_Pots_With_This_One_Trick.mp4,19576297,18199472,h264,hevc,1920x1080,1920x1080,190677,167330,479.793923,1376825,0.9296687723934716,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Five_INTERMEDIATE_Preflop_Leaks_You_Need_to_Fix_IMMEDIATELY.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Five_INTERMEDIATE_Preflop_Leaks_You_Need_to_Fix_IMMEDIATELY.mp4,45464748,52670627,h264,hevc,1920x1080,1920x1080,621437,740578,480.327982,-7205879,1.1584937631239043,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Fix_this_Common_Preflop_Leak_Increase_Your_Winrate_5BB_100_or_more.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Fix_this_Common_Preflop_Leak_Increase_Your_Winrate_5BB_100_or_more.mp4,52269436,64869375,h264,hevc,1920x1080,1920x1080,433928,571478,728.758277,-12599939,1.2410574891223238,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/For_Beginners_Why_These_Bulletproof_Opening_Ranges_Burn_Money_How_Loose_You_Should_Play_Instead.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/For_Beginners_Why_These_Bulletproof_Opening_Ranges_Burn_Money_How_Loose_You_Should_Play_Instead.mp4,76871091,129617892,h264,hevc,1920x1080,1920x1080,313713,624963,1354.675374,-52746801,1.686172139797001,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/GTO_Explained_When_to_Overbet_the_Flop.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/GTO_Explained_When_to_Overbet_the_Flop.mp4,121184988,127808933,h264,hevc,1920x1080,1920x1080,1226035,1301001,713.084807,-6623945,1.0546597817874934,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/GTO_Multiway_Pots_Breakdown_CO_v_BU_v_BB.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/GTO_Multiway_Pots_Breakdown_CO_v_BU_v_BB.mp4,87299406,134371867,h264,hevc,1920x1080,1920x1080,695975,1142294,836.963265,-47072461,1.5392071167127988,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/GTO_Trainers_are_Overrated_Here_s_why.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/GTO_Trainers_are_Overrated_Here_s_why.mp4,168919270,197308154,h264,hevc,1920x1080,1920x1080,1343059,1591202,915.307392,-28388884,1.1680618439802635,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/GTO_s_Secret_Weapon_is_Simplification.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/GTO_s_Secret_Weapon_is_Simplification.mp4,102296210,113530751,h264,hevc,1920x1080,1920x1080,920699,1036540,771.622313,-11234541,1.109823628851939,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/High_Stakes_Player_Crushes_25NL_and_50NL_Zone_Poker_on_Ignition_20BIS_in_4_hours_Part_1.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/High_Stakes_Player_Crushes_25NL_and_50NL_Zone_Poker_on_Ignition_20BIS_in_4_hours_Part_1.mp4,266003604,268398820,h264,hevc,1920x1080,1920x1080,597113,603508,2903.516009,-2395216,1.0090044494284371,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/How_I_Crushed_25NL_for_OVER_1000_in_FOUR_Days_and_wasted_my_time_not_playing_higher_lolololol.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/How_I_Crushed_25NL_for_OVER_1000_in_FOUR_Days_and_wasted_my_time_not_playing_higher_lolololol.mp4,258611397,248518930,h264,hevc,1920x1080,1920x1080,1106268,1057056,1659.808798,10092467,0.9609743920141307,marginal
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Bluff_Way_the_F_K_More.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Bluff_Way_the_F_K_More.mp4,46844320,54900934,h264,hevc,1920x1080,1920x1080,201520,259519,1097.700136,-8056614,1.171986998637188,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_C_Bet_Out_of_Position_PioSolver_Tutorial_2020.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_C_Bet_Out_of_Position_PioSolver_Tutorial_2020.mp4,78390907,91249724,h264,hevc,1920x1080,1920x1080,832164,991028,645.18966,-12858817,1.1640345480375678,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Continuation_Bet_in_3Bet_Pots_In_Position_in_20_Minutes.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Continuation_Bet_in_3Bet_Pots_In_Position_in_20_Minutes.mp4,135807088,189339721,h264,hevc,1920x1080,1920x1080,631935,940356,1401.463583,-53532633,1.3941814362443292,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Crush_1_2_and_2_5_Live_Poker_the_EIGHT_most_important_concepts.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Crush_1_2_and_2_5_Live_Poker_the_EIGHT_most_important_concepts.mp4,87043150,127288521,h264,hevc,1920x1080,1920x1080,457907,739598,1157.09678,-40245371,1.4623611507625816,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Crush_Small_Stakes_Poker_optimal_preflop_stats_revealed.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Crush_Small_Stakes_Poker_optimal_preflop_stats_revealed.mp4,408656686,382699894,h264,hevc,1920x1080,1920x1080,989143,915149,2895.667664,25956792,0.9364826445051727,good
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Exploit_Flop_Checks_with_GIANT_TURN_OVERBETS_Piosolver_Analysis_2019.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/How_to_Exploit_Flop_Checks_with_GIANT_TURN_OVERBETS_Piosolver_Analysis_2019.mp4,119757826,130540483,h264,hevc,1920x1080,1920x1080,1228249,1351073,700.267392,-10782657,1.0900371805346567,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Introduction_to_Exploit_A_Live_Coaching_Lesson.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Introduction_to_Exploit_A_Live_Coaching_Lesson.mp4,133480457,201973154,h264,hevc,1920x1080,1920x1080,210876,387791,3049.546304,-68492697,1.5131290268207578,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Is_200nl_Zone_SOFTER_THAN_MY_CAT_Play_Explain.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Is_200nl_Zone_SOFTER_THAN_MY_CAT_Play_Explain.mp4,278892134,348091357,h264,hevc,1920x1080,1920x1080,999490,1281181,1957.976236,-69199223,1.2481218168741899,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Live_Tells_Are_Worthless_Science_Agrees.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Live_Tells_Are_Worthless_Science_Agrees.mp4,99505970,120627556,h264,hevc,1920x1080,1920x1080,1869686,2292522,396.411066,-21121586,1.212264510360534,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/No_Gods_Besides_a_Solver_the_Mindset_and_Approach_of_Modern_Professional_Players.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/No_Gods_Besides_a_Solver_the_Mindset_and_Approach_of_Modern_Professional_Players.mp4,161653284,247262858,h264,hevc,1920x1080,1920x1080,314572,553848,2867.501859,-85609574,1.5295875956346177,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Nosebleed_HU_Battles_PIOsolver_Analysis_ft_Otb_RedBaron_LLinusLove_Trueteller_Berri_Sweet.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Nosebleed_HU_Battles_PIOsolver_Analysis_ft_Otb_RedBaron_LLinusLove_Trueteller_Berri_Sweet.mp4,230454090,237800958,h264,hevc,1920x1080,1920x1080,1347482,1394207,1239.574059,-7346868,1.031879963597088,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Only_ELITE_players_use_these_river_bet_sizings_from_the_Big_Blind.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Only_ELITE_players_use_these_river_bet_sizings_from_the_Big_Blind.mp4,131646241,180837322,h264,hevc,1920x1080,1920x1080,1031977,1474581,896.12771,-49191081,1.3736611134988654,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Optimizing_Ace_King_Review_Worst_Poker_Book_of_2018.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Optimizing_Ace_King_Review_Worst_Poker_Book_of_2018.mp4,29746898,59560493,h264,hevc,1920x1080,1920x1080,254217,648679,603.881361,-29813595,2.0022421497528917,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/PIOsolver_Analysis_TRITON_EDITION_Jason_Koon_Hero_Calls_Rui_Cao_with_K7_high.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/PIOsolver_Analysis_TRITON_EDITION_Jason_Koon_Hero_Calls_Rui_Cao_with_K7_high.mp4,131430833,152815919,h264,hevc,1920x1080,1920x1080,1690403,1987551,574.508118,-21385086,1.1627098110228062,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/PIOsolver_Analysis_TRITON_POKER_EDITION_LLinusLove_versus_Ike_Haxton.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/PIOsolver_Analysis_TRITON_POKER_EDITION_LLinusLove_versus_Ike_Haxton.mp4,192355926,213662600,h264,hevc,1920x1080,1920x1080,1892061,2116266,757.342041,-21306674,1.1107669227721115,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/PIOsolver_analysis_EP06_LLinusLove_Donks_the_Flop.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/PIOsolver_analysis_EP06_LLinusLove_Donks_the_Flop.mp4,223862676,223626495,h264,hevc,1920x1080,1920x1080,1804405,1801824,921.135601,236181,0.9989449737481026,marginal
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/PiosolverAnalysis_PLURIBUS_EDITION_Pluribus_Raises_then_Barrels_Off_with_Nothing.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/PiosolverAnalysis_PLURIBUS_EDITION_Pluribus_Raises_then_Barrels_Off_with_Nothing.mp4,98414722,125240630,h264,hevc,1920x1080,1920x1080,864140,1137084,784.207528,-26825908,1.272580234489714,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_Analysis_PLURIBUS_EDITION_Eddie_Bluff_Shoves_over_a_Triple_Barrel.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_Analysis_PLURIBUS_EDITION_Eddie_Bluff_Shoves_over_a_Triple_Barrel.mp4,72795672,94249806,h264,hevc,1920x1080,1920x1080,698218,944702,694.903583,-21454134,1.2947171639544726,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_Analysis_PLURIBUS_EDITION_It_s_Not_Fair_if_the_Robot_is_Also_Psychic.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_Analysis_PLURIBUS_EDITION_It_s_Not_Fair_if_the_Robot_is_Also_Psychic.mp4,56830530,69567097,h264,hevc,1920x1080,1920x1080,610645,778188,605.785397,-12736567,1.224114872762932,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_LABORATORY_Continuation_Bet_Sizing_Tutorial.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_LABORATORY_Continuation_Bet_Sizing_Tutorial.mp4,82190358,101425237,h264,hevc,1920x1080,1920x1080,939420,1191319,609.24517,-19234879,1.2340284124325143,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP01_Jungleman_s_Downbet_Bamboozles_Matt_Berkey.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP01_Jungleman_s_Downbet_Bamboozles_Matt_Berkey.mp4,97703800,132830335,h264,hevc,1920x1080,1920x1080,1680376,2332060,429.778141,-35126535,1.3595206634747061,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP02_LLinusLove_s_SUPER_Thin_Flop_Raise.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP02_LLinusLove_s_SUPER_Thin_Flop_Raise.mp4,131911702,143378714,h264,hevc,1920x1080,1920x1080,2916133,3180976,345.373605,-11467012,1.0869294522482926,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP03_Can_Jungleman_get_Jason_Koon_to_Hero_Call.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP03_Can_Jungleman_get_Jason_Koon_to_Hero_Call.mp4,139666084,149700732,h264,hevc,1920x1080,1920x1080,2583942,2778454,410.250159,-10034648,1.0718474214541591,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP04_Will_LLinusLove_Call_Down_w_KING_HIGH_in_a_3_Bet_Pot.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP04_Will_LLinusLove_Call_Down_w_KING_HIGH_in_a_3_Bet_Pot.mp4,73866548,75712308,h264,hevc,1920x1080,1920x1080,1665122,1709510,327.4478,-1845760,1.0249877657745696,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP07_Jungleman_and_Brian_Rast_are_Both_on_Boats.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_EP07_Jungleman_and_Brian_Rast_are_Both_on_Boats.mp4,140139211,170629876,h264,hevc,1920x1080,1920x1080,1247740,1546972,808.588481,-30490665,1.2175741163549152,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_PLURIBUS_EDITION_Even_Computers_Can_Dodge_Bullets.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Piosolver_analysis_PLURIBUS_EDITION_Even_Computers_Can_Dodge_Bullets.mp4,100523357,129074608,h264,hevc,1920x1080,1920x1080,751699,1004268,902.002358,-28551251,1.2840260398386816,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Pluribus_3_Bets_the_Small_Blind_A_Mini_Masterclass.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Pluribus_3_Bets_the_Small_Blind_A_Mini_Masterclass.mp4,191978273,227290105,h264,hevc,1920x1080,1920x1080,418387,520392,2751.077007,-35311832,1.1839366062012653,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Pluribus_Continuation_Bets_Out_of_Position_Heads_Up_and_Multiway_A_Mini_Masterclass_Ft_LinusLove.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Pluribus_Continuation_Bets_Out_of_Position_Heads_Up_and_Multiway_A_Mini_Masterclass_Ft_LinusLove.mp4,947883942,943907136,h264,hevc,1920x1080,1920x1080,1386710,1379619,4967.375238,3976806,0.9958045433372265,marginal
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Stop_Sucking_At_Hand_History_Reviews.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Stop_Sucking_At_Hand_History_Reviews.mp4,28531113,39757371,h264,hevc,1920x1080,1920x1080,266391,425133,562.874921,-11226258,1.3934742398587816,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/THIS_IS_THE_SECRET_TO_CRUSHING_BUT_YOU_STILL_WON_T_DO_IT.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/THIS_IS_THE_SECRET_TO_CRUSHING_BUT_YOU_STILL_WON_T_DO_IT.mp4,27986687,37419624,h264,hevc,1920x1080,1920x1080,166002,266165,733.657687,-9432937,1.3370508627905833,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Ten_COMMANDMENTS_for_Continuation_Betting_the_Turn.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Ten_COMMANDMENTS_for_Continuation_Betting_the_Turn.mp4,52094044,56373204,h264,hevc,1920x1080,1920x1080,364310,403598,826.583946,-4279160,1.0821429797233635,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/The_Most_Important_Preflop_Exploit_You_re_Not_Making.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/The_Most_Important_Preflop_Exploit_You_re_Not_Making.mp4,70701821,89235223,h264,hevc,1920x1080,1920x1080,1079852,1396965,464.097234,-18533402,1.2621347192740622,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/The_One_Where_Alvin_Takes_an_Autism_Test_please_be_kind.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/The_One_Where_Alvin_Takes_an_Autism_Test_please_be_kind.mp4,72900729,84733508,h264,hevc,1920x1080,1920x1080,843182,1000133,593.75746,-11832779,1.1623135894841325,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/The_Pre_Flop_Mistake_Almost_All_Poker_Coaches_Get_Wrong.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/The_Pre_Flop_Mistake_Almost_All_Poker_Coaches_Get_Wrong.mp4,89023634,115652992,h264,hevc,1920x1080,1920x1080,842315,1135871,725.135964,-26629358,1.2991268363634763,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/The_Zero_Nonsense_Guide_to_Crushing_Poker_in_2025.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/The_Zero_Nonsense_Guide_to_Crushing_Poker_in_2025.mp4,143761946,251161109,h264,hevc,1920x1080,1920x1080,477892,946640,1848.21551,-107399163,1.747062529328867,bigger
/home/brian/share/orig_video_to_delete/home/brian/share/video_courses/Overnight_Monster/YouTube/Unbeatable_Poker_Review_Worst_Poker_Book_of_2019.mp4,/home/brian/share/video_courses/Overnight_Monster/YouTube/Unbeatable_Poker_Review_Worst_Poker_Book_of_2019.mp4,124778328,131155133,h264,hevc,1920x1080,1920x1080,810011,857599,1050.888707,-6376805,1.0511050685019598,bigger
